epoch,acc,loss,lr,val_acc,val_loss
0,0.0,0.0180300957406871,0.001,0.0,0.024759215099038556
1,0.0,0.00997771258484327,0.001,0.0,0.010476789051608648
2,0.0,0.008139967007292925,0.001,0.0,0.011594231880735606
3,0.0,0.004552415436084725,0.001,0.0,0.020731374679598957
4,0.0,0.0028094740860213183,0.001,0.0,0.014840026888123248
5,0.0,0.005694319606807671,0.001,0.0,0.012630404286028352
6,0.0,0.004802323138880495,0.001,0.0,0.020781430544047907
7,0.0,0.005733907913274475,0.001,0.0,0.0029774150025332347
8,0.0,0.0040140108428347865,0.001,0.0,0.0058423404097993625
9,0.0,0.0027271131336946332,0.001,0.0,0.012832650119889877
10,0.0,0.0012890907683054378,0.001,0.0,0.003838863198325271
11,0.0,0.0014708056322936165,0.001,0.0,0.003625728591941879
12,0.0,0.0022236667852236058,0.001,0.0,0.010964599452563561
13,0.0,0.001668105986869992,0.001,0.0,0.0014409129571504309
14,0.0,0.004378590787956982,0.001,0.0,0.04237196111353114
15,0.0,0.003097093020991643,0.001,0.0,0.03032613650429994
16,0.0,0.001772457190351193,0.001,0.0,0.018452880438417196
17,0.0,0.0013217572141193637,0.001,0.0,0.014505732309771702
18,0.0,0.0007156418679331087,0.001,0.0,0.011776889063185081
19,0.0,0.0010052656851353516,0.001,0.0,0.0030120311828341073
20,0.0,0.001444353588770977,0.001,0.0,0.0021431946292977955
21,0.0,0.0015315023051746385,0.001,0.0,0.003759332415938843
22,0.0,0.0013864094648038429,0.001,0.0,0.0015071439524945163
23,0.0,0.0016484058805202183,0.001,0.0,0.0036239625860616798
24,0.0,0.0015917057801791662,0.001,0.0,0.001979094521175284
25,0.0,0.0012573941007997889,0.001,0.0,0.002581444878160255
26,0.0,0.0008843776564677491,0.001,0.0,0.004319250678236131
27,0.0,0.0008135490520017859,0.001,0.0,0.012574862106703222
28,0.0,0.0009783882376627605,0.001,0.0,0.0035027117664867546
29,0.0,0.0008222875605018711,0.001,0.0,0.0029322329064598307
30,0.0,0.0008625938315832938,0.001,0.0,0.0007099931972334161
31,0.0,0.0008308669019147361,0.001,0.0,0.0012027795346511994
32,0.0,0.0008085498582084639,0.001,0.0,0.0011663098730423371
33,0.0,0.0013000773555464356,0.001,0.0,0.003834353672573343
34,0.0,0.0007553113684958876,0.001,0.0,0.0023657583915337455
35,0.0,0.000893231025111163,0.001,0.0,0.0011584857229536283
36,0.0,0.0026558739317758743,0.001,0.0,0.00783250307358685
37,0.0,0.0032711518620520733,0.001,0.0,0.005006409162888303
38,0.0,0.0017216727788572346,0.001,0.0,0.0061831846405766555
39,0.0,0.001154043704177878,0.001,0.0,0.002492668941613374
40,0.0,0.001251603349756854,0.001,0.0,0.003478698959952453
41,0.0,0.0015430360902284614,0.001,0.0,0.005261237409285968
42,0.0,0.0013121049462872752,0.001,0.0,0.005325897582451944
43,0.0,0.0009538686357126081,0.001,0.0,0.004289976882319024
44,0.0,0.001292694378552321,0.001,0.0,0.0037112082536623348
45,0.0,0.00140222537401745,0.001,0.0,0.003941605305953999
46,0.0,0.0023169719005971656,0.001,0.0,0.03350642193981912
47,0.0,0.001367220150361965,0.001,0.0,0.008331318105774699
48,0.0,0.0008987372287313184,0.001,0.0,0.002976646037950559
49,0.0,0.0016541731460356938,0.001,0.0,0.02724794172536349
50,0.0,0.0018116597943988286,0.001,0.0,0.03488751435361337
51,0.0,0.0013834351552711604,0.001,0.0,0.029141057573724538
52,0.0,0.0008254557185864541,0.001,0.0,0.0011229224182898179
53,0.0,0.0008874111461505221,0.001,0.0,0.006181382117574685
54,0.0,0.0006247612029255834,0.001,0.0,0.003751247162654181
55,0.0,0.0016569383067115652,0.001,0.0,0.011179258668562397
56,0.0,0.0011619673583864872,0.001,0.0,0.0032361296080125612
57,0.0,0.0007146136408999538,0.001,0.0,0.004575385959469713
58,0.0,0.0010050323789887203,0.001,0.0,0.006571056830580346
59,0.0,0.001237336767984456,0.001,0.0,0.00608829062548466
60,0.0,0.0009361571700489884,0.001,0.0,0.00468749937863322
61,0.0,0.0006798094088528734,0.001,0.0,0.003921666881069541
62,0.0,0.0009981973680336714,0.001,0.0,0.006384508451446891
63,0.0,0.0007072399885433505,0.001,0.0,0.0026863510320254136
64,0.0,0.0005947230594756548,0.001,0.0,0.002756712983682519
65,0.0,0.0005224593553545051,0.001,0.0,0.0018331924366066232
66,0.0,0.001394460874890731,0.001,0.0,0.014890203601680696
67,0.0,0.00139664603300748,0.001,0.0,0.0022892371107445797
68,0.0,0.0007736566580684954,0.001,0.0,0.0030835120342089795
69,0.0,0.0006170189957054773,0.001,0.0,0.0017317905247864473
70,0.0,0.0005299199888740029,0.001,0.0,0.0031604928235537955
71,0.0,0.0008372160998987965,0.001,0.0,0.001747333103139681
72,0.0,0.0007690039118690613,0.001,0.0,0.0013809274878440192
73,0.0,0.0012142118423837114,0.001,0.0,0.0010757043419289403
74,0.0,0.0007511367917973793,0.001,0.0,0.005569465924054384
75,0.0,0.0014058894004464445,0.001,0.0,0.001339106140221702
76,0.0,0.0008121348119426617,0.001,0.0,0.001302449807553785
77,0.0,0.001202709515277284,0.001,0.0,0.005436076709884219
78,0.0,0.0007290361709525122,0.001,0.0,0.004167093720752746
79,0.0,0.0006623863147213247,0.001,0.0,0.0013370784945436753
80,0.0,0.0005361754140865646,0.001,0.0,0.0020816809264943004
81,0.0,0.0009337764977413156,0.0005,0.0,0.0014242250008464907
82,0.0,0.0005176414209065689,0.0005,0.0,0.0013235641235951334
83,0.0,0.001055810286389284,0.0005,0.0,0.001800770833142451
84,0.0,0.001186363552283422,0.0005,0.0,0.0029915126287960447
85,0.0,0.0006306881165456664,0.0005,0.0,0.0014270797510107514
86,0.0,0.0009046650239294028,0.0005,0.0,0.001157755046733655
87,0.0,0.001233664169251968,0.0005,0.0,0.0021022820328653324
88,0.0,0.0006835661947039434,0.0005,0.0,0.0013788193718937691
89,0.0,0.0007783858827870541,0.0005,0.0,0.001537170026495005
90,0.0,0.0003491741888865363,0.0005,0.0,0.0013484720275300788
91,0.0,0.0008459587003017077,0.0005,0.0,0.0016418017403339036
92,0.0,0.0008254382198892448,0.0005,0.0,0.0016603905692136323
93,0.0,0.0009241623493021746,0.0005,0.0,0.0017556328684804612
94,0.0,0.0007162614563544354,0.0005,0.0,0.0016272690354526276
95,0.0,0.000645751142330578,0.0005,0.0,0.0017332878978777444
96,0.0,0.0008921804482317959,0.0005,0.0,0.0014751420549146133
97,0.0,0.0005989089036646826,0.0005,0.0,0.0021267018200887833
98,0.0,0.0006413594571648374,0.0005,0.0,0.0014826291690042126
99,0.0,0.0007421687383229207,0.0005,0.0,0.0017835568187365425
