epoch,acc,loss,lr,val_acc,val_loss
0,0.0,0.20828297668196297,0.001,0.0,0.18305592649969563
1,0.0,0.16755524321729914,0.001,0.0,0.09678714821491335
2,0.0,0.1410489738574756,0.001,0.0,0.10612539594690201
3,0.0,0.097382371942398,0.001,0.0,0.06882602926985971
4,0.0,0.08279312647915826,0.001,0.0,0.04845119047487898
5,0.0,0.06706631932352564,0.001,0.0,0.03400256560904345
6,0.0,0.07173418057302536,0.001,0.0,0.020493757883499702
7,0.0,0.05357694599245276,0.001,0.0,0.017165537790528367
8,0.0,0.046144494025284435,0.001,0.0,0.016344436526922464
9,0.0,0.05050253769006635,0.001,0.0,0.006911437303571058
10,0.0,0.04495155701202712,0.001,0.0,0.008100062883986629
11,0.0,0.04143339741442885,0.001,0.0,0.005769072706109197
12,0.0,0.039326013419134866,0.001,0.0,0.008957307346467975
13,0.0,0.026458538444758636,0.001,0.0,0.004906183143669345
14,0.0,0.03521889896852336,0.001,0.0,0.001992237385135291
15,0.0,0.021764499204132357,0.001,0.0,0.0019270725888552792
16,0.0,0.014455023558874583,0.001,0.0,0.002051748698585887
17,0.0,0.010815369875945629,0.001,0.0,0.002314938525782717
18,0.0,0.007466909053547336,0.001,0.0,0.0020690944694955215
19,0.0,0.005406695513256591,0.001,0.0,0.0020357823044375926
20,0.0,0.003971022349585013,0.001,0.0,0.0020601825599083816
21,0.0,0.0032965644822442177,0.001,0.0,0.0020424224897356603
22,0.0,0.0027229820763499573,0.001,0.0,0.002092715095570357
23,0.0,0.0023534592740545096,0.001,0.0,0.002012130673034254
24,0.0,0.0018413625717773263,0.001,0.0,0.0020842073399807543
25,0.0,0.002120570486682132,0.001,0.0,0.0022011742796095115
26,0.0,0.0016943315666838746,0.001,0.0,0.002343328335156885
27,0.0,0.0015506481309077275,0.001,0.0,0.0020735830844499244
28,0.0,0.0016748403156579936,0.001,0.0,0.002181722991395523
29,0.0,0.0014023623598987246,0.001,0.0,0.0020978536655460577
30,0.0,0.0011209736379170837,0.001,0.0,0.002124642795857886
31,0.0,0.0013744460207781768,0.001,0.0,0.002255120569441652
32,0.0,0.0015575274463233725,0.001,0.0,0.001976846111135493
33,0.0,0.0009270344755905932,0.001,0.0,0.002200373699380345
34,0.0,0.0007487368234318539,0.001,0.0,0.002416745715823807
35,0.0,0.0009693749423317721,0.001,0.0,0.0022847386295558095
36,0.0,0.0009320569380927427,0.001,0.0,0.0020202572431399263
37,0.0,0.0021025085855582775,0.001,0.0,0.0034053593190396065
38,0.0,0.0008137349335085646,0.001,0.0,0.0023331074510414837
39,0.0,0.000713913879251759,0.001,0.0,0.0025636094495907653
40,0.0,0.0008833792738460482,0.001,0.0,0.002588868975570741
41,0.0,0.0020993114433313256,0.001,0.0,0.0023353243020295482
42,0.0,0.004596527499832635,0.001,0.0,0.006760559440475746
43,0.0,0.004403143359022445,0.001,0.0,0.002547125790980438
44,0.0,0.0016511729628815696,0.001,0.0,0.003884079453783119
45,0.0,0.0011218886405546127,0.001,0.0,0.0022981036764832233
46,0.0,0.0011434671844658556,0.001,0.0,0.0024492254191401685
47,0.0,0.0008641542116147948,0.001,0.0,0.0022940142406351416
48,0.0,0.0009290927486595115,0.001,0.0,0.0020962716640102828
49,0.0,0.0008057160403354671,0.001,0.0,0.002218615937748066
50,0.0,0.0007644821194360684,0.001,0.0,0.0021975313649074692
51,0.0,0.0011314606868083879,0.001,0.0,0.004465826916659774
52,0.0,0.0015222338957854276,0.001,0.0,0.0028717044392242807
53,0.0,0.0010089142281869473,0.001,0.0,0.003911603983087933
54,0.0,0.0007492726245204564,0.001,0.0,0.003942172207039198
55,0.0,0.0009945087080931502,0.001,0.0,0.0030968598006384934
56,0.0,0.0008157157442954557,0.001,0.0,0.002190685154883916
57,0.0,0.0008099098352077669,0.001,0.0,0.0025939530012853845
58,0.0,0.000724809301335805,0.001,0.0,0.0033410921419874348
59,0.0,0.000564331756394329,0.001,0.0,0.003975096409865127
60,0.0,0.0005357827670961673,0.001,0.0,0.0030437907212060586
61,0.0,0.0006062317564464151,0.001,0.0,0.0036312150596893335
62,0.0,0.0006771866238464973,0.001,0.0,0.0034212868791440583
63,0.0,0.0006172013044095795,0.001,0.0,0.002843637060112517
64,0.0,0.0008912806438162849,0.001,0.0,0.003019125660734591
65,0.0,0.0006487976142900349,0.0005,0.0,0.005255420864307381
66,0.0,0.0005634674337047973,0.0005,0.0,0.003251770383958232
67,0.0,0.0006530968088993866,0.0005,0.0,0.005456765826901632
68,0.0,0.0005626153495343943,0.0005,0.0,0.003710496040941973
69,0.0,0.0005628738021581282,0.0005,0.0,0.004777046874752773
70,0.0,0.0005269413011084343,0.0005,0.0,0.005315351990404828
71,0.0,0.00047071526610416363,0.0005,0.0,0.005107391037257948
72,0.0,0.00048523485959333187,0.0005,0.0,0.004954466573306786
73,0.0,0.0005367866265954532,0.0005,0.0,0.005581793077106547
74,0.0,0.0005792507202435615,0.0005,0.0,0.004899475590458938
75,0.0,0.0005539782816117511,0.0005,0.0,0.004462673536414657
76,0.0,0.000578652385059111,0.0005,0.0,0.004892454334658575
77,0.0,0.0004962381738779397,0.0005,0.0,0.005029071122407913
78,0.0,0.000589876740498771,0.0005,0.0,0.004783313514967563
79,0.0,0.0005120481097763359,0.0005,0.0,0.004366793614706676
80,0.0,0.0005352997070228855,0.0005,0.0,0.0057650070518181825
81,0.0,0.001140274279785292,0.0005,0.0,0.0041841366821487105
82,0.0,0.0009217099581955211,0.0005,0.0,0.006224918683871553
83,0.0,0.000552659860601089,0.0005,0.0,0.00616320199677216
84,0.0,0.0006494489745030482,0.0005,0.0,0.003990815132351711
85,0.0,0.0006286586079117957,0.0005,0.0,0.003928287541998431
86,0.0,0.0005272590925715166,0.0005,0.0,0.0041593618271184235
87,0.0,0.0005653571653445917,0.0005,0.0,0.004871047338186373
88,0.0,0.000594508899989414,0.0005,0.0,0.003415129928542255
89,0.0,0.0005827006007076742,0.0005,0.0,0.0037826226813158967
90,0.0,0.0007900390976519791,0.0005,0.0,0.002079785866846372
91,0.0,0.0008188080971055834,0.0005,0.0,0.0032344784649556936
92,0.0,0.0005010221849695729,0.0005,0.0,0.0034359705719289374
93,0.0,0.0005601936860383934,0.0005,0.0,0.0022172758956737998
94,0.0,0.0005021665652174723,0.0005,0.0,0.003918240969688655
95,0.0,0.0005824054222040135,0.0005,0.0,0.0038589912826846825
96,0.0,0.0004609654834746324,0.0005,0.0,0.0034594996694677273
97,0.0,0.000569697880940833,0.0005,0.0,0.0035916168547781378
98,0.0,0.000560467528853694,0.0005,0.0,0.003824510632238805
99,0.0,0.0004902115467880747,0.0005,0.0,0.002999152371136866
