epoch,acc,loss,lr,val_acc,val_loss
0,0.00040034698461613493,0.18184542615577362,0.001,0.0,0.14091631952869055
1,0.0005337959678520851,0.14506206597779633,0.001,0.0,0.11387779634651707
2,0.0006005204769242024,0.1189389794696051,0.001,0.0,0.10426648720613728
3,0.0006005204769242024,0.09264392877282077,0.001,0.0,0.07991325955073421
4,0.0006005204769242024,0.06933959107889522,0.001,0.0,0.05138309787007405
5,0.0006005204652881076,0.05226481442297524,0.001,0.0,0.05177933115597634
6,0.0006005204652881076,0.03798417448962698,0.001,0.0,0.023873569499497448
7,0.0006005204769242024,0.027430570916225284,0.001,0.0,0.01948182674983334
8,0.0006005204769242024,0.02094667096044181,0.001,0.0,0.016607005246061148
9,0.0006005204769242024,0.01733907264696903,0.001,0.0,0.011935314129016973
10,0.0006005204769242024,0.013740453154408921,0.001,0.0,0.010285573368253297
11,0.0006005204769242024,0.011720368942695625,0.001,0.0,0.007709537102105874
12,0.0006005204769242024,0.011120956660792517,0.001,0.0,0.007688470073203373
13,0.0006005204769242024,0.009537626063953154,0.001,0.0,0.00715929273469212
14,0.0006005204769242024,0.008842623083548171,0.001,0.0,0.008170669336042938
15,0.0006005204769242024,0.00902421778178435,0.001,0.0,0.00817428940652604
16,0.0006005204769242024,0.007928488072049654,0.001,0.0,0.007622561051030818
17,0.0006005204769242024,0.0077401753289895615,0.001,0.0,0.0091917017240635
18,0.0006005204769242024,0.0072089262084408185,0.001,0.0,0.006489179328082501
19,0.0006005204769242024,0.00862482369806494,0.001,0.0,0.006882215701172853
20,0.0006005204769242024,0.007582171624791728,0.001,0.0,0.006465223770710924
21,0.0006005204769242024,0.0073406768809187945,0.001,0.0,0.007125819806324695
22,0.0006005204769242024,0.007670968213970767,0.001,0.0,0.00784976515036115
23,0.0006005204769242024,0.007172534329488714,0.001,0.0,0.0070289695314309395
24,0.0006005204769242024,0.006921539944710775,0.001,0.0,0.006921941773508123
25,0.0006005204652881076,0.006428611221310449,0.001,0.0,0.007723414446872244
26,0.0006005204769242024,0.006320135778626136,0.001,0.0,0.007575440875592353
27,0.000600520477032951,0.00633201998678488,0.001,0.0,0.007400103139934387
28,0.0006005204769242024,0.006179081215594957,0.001,0.0,0.006875444791191
29,0.0006005204652881076,0.006031878850658132,0.001,0.0,0.00781905656846497
30,0.0006005204769242024,0.006924054408680851,0.001,0.0,0.018275782785572018
31,0.0006005204769242024,0.006507308024104853,0.001,0.0,0.01751687381618383
32,0.0006005204652881076,0.006157337572255521,0.001,0.0,0.018004893197016633
33,0.0006005204769242024,0.006313533501961433,0.001,0.0,0.00974255565415709
34,0.0006005204769242024,0.005972497834441666,0.001,0.0,0.008195608676703757
35,0.0006005204769242024,0.005950043405365288,0.001,0.0,0.008511000373387078
36,0.0006005204769242024,0.005813877512811779,0.001,0.0,0.008399351383279786
37,0.0006005204769242024,0.005950359307013762,0.001,0.0,0.008128646368467557
38,0.0006005204652881076,0.007771926683872688,0.001,0.0,0.02696999898993129
39,0.0006005204769242024,0.007552888475154909,0.001,0.0,0.01594419213939455
40,0.0006005204769242024,0.007686463870966806,0.001,0.0,0.014370359380214746
41,0.0006005204769242024,0.007006236555603747,0.001,0.0,0.009472775310556316
42,0.0006005204652881076,0.006545331944624072,0.001,0.0,0.010542936049688091
43,0.0006005204769242024,0.007216810382552887,0.001,0.0,0.008079433313232638
44,0.0006005204769242024,0.006499544796975402,0.001,0.0,0.007700943272841201
45,0.0006005204769242024,0.007151236864807765,0.001,0.0,0.008458848283080569
46,0.0006005204769242024,0.00658884728962485,0.001,0.0,0.007213034852307706
47,0.0006005204769242024,0.006102299248335978,0.001,0.0,0.006857381325313528
48,0.0006005204769242024,0.005817550505932972,0.001,0.0,0.007248241258628541
49,0.0006005204769242024,0.006276860820335701,0.001,0.0,0.007189304671146638
50,0.0006005204769242024,0.006626677326923293,0.001,0.0,0.008927290669108252
51,0.0006005204769242024,0.0059151692324200976,0.001,0.0,0.009263969946892254
52,0.0006005204769242024,0.006589138642212724,0.001,0.0,0.009491998654441504
53,0.0006005204769242024,0.006528164747282897,0.001,0.0,0.008525755061922843
54,0.0006005204769242024,0.00715510436476829,0.001,0.0,0.008299535066451084
55,0.0006005204769242024,0.006985767409971026,0.001,0.0,0.008133389196657629
56,0.0006005204769242024,0.006416615235738,0.001,0.0,0.010705365629482459
57,0.0006005204769242024,0.006723946069151038,0.001,0.0,0.010729631502131581
58,0.0006005204769242024,0.006149282181437142,0.001,0.0,0.009008955706059057
59,0.0006005204769242024,0.006323844029114437,0.001,0.0,0.00832755710359952
60,0.0006005204769242024,0.007096244106095307,0.001,0.0,0.00890242733227346
61,0.0006005204769242024,0.006497796485265774,0.001,0.0,0.007950769966900197
62,0.0006005204769242024,0.006763973988902341,0.001,0.0,0.007918717983694042
63,0.0006005204769242024,0.006319337288489315,0.001,0.0,0.007690406702200365
64,0.0006005204769242024,0.006317570594903682,0.001,0.0,0.007647317631131877
