epoch,acc,loss,lr,val_acc,val_loss
0,0.0,0.1938525348020892,0.001,0.0,0.04878253040128741
1,0.0,0.13423866995156106,0.001,0.0,0.07596200183400967
2,0.0,0.09229244618433449,0.001,0.0,0.017624256012988795
3,0.0,0.08224011763122868,0.001,0.0,0.0890486671272757
4,0.0,0.07352501095222135,0.001,0.0,0.05913601885435029
5,0.0,0.065464139168192,0.001,0.0,0.022199515184488497
6,0.0,0.06738464558139223,0.001,0.0,0.005212602877686617
7,0.0,0.052380722695089914,0.001,0.0,0.007300984302508126
8,0.0,0.055168093186734345,0.001,0.0,0.012560256412757442
9,0.0,0.04668822607456757,0.001,0.0,0.0025622045547871166
10,0.0,0.03691346325861116,0.001,0.0,0.0022284157672814403
11,0.0,0.037971728715329923,0.001,0.0,0.002046432163740687
12,0.0,0.040375867519032195,0.001,0.0,0.001828916572283677
13,0.0,0.03149845083634108,0.001,0.0,0.0022892300647412763
14,0.0,0.024966828199332866,0.001,0.0,0.023978197133957678
15,0.0,0.025638795811040647,0.001,0.0,0.2695499222904554
16,0.0,0.01682684225089885,0.001,0.0,0.25807815815753354
17,0.0,0.010616364900316365,0.001,0.0,0.19462183274095304
18,0.0,0.007416148282348963,0.001,0.0,0.18846162652410164
19,0.0,0.005844012210191471,0.001,0.0,0.0021419875390295473
20,0.0,0.005811399763009598,0.001,0.0,0.08797771085066299
21,0.0,0.0037971540627166115,0.001,0.0,0.011902990213622858
22,0.0,0.002680207107771243,0.001,0.0,0.011745166324831436
23,0.0,0.0022596128473030817,0.001,0.0,0.0024679258702038397
24,0.0,0.0019453207834903609,0.001,0.0,0.002793343952200903
25,0.0,0.001646363896115917,0.001,0.0,0.0035331591096674575
26,0.0,0.0016651720733592847,0.001,0.0,0.003038108519741834
27,0.0,0.0017133098720169162,0.001,0.0,0.0032452641518355297
28,0.0,0.0016676601173879185,0.001,0.0,0.002202919675174899
29,0.0,0.001226081996307401,0.001,0.0,0.002487167651797163
30,0.0,0.0019428744422400307,0.001,0.0,0.002735050131332845
31,0.0,0.0013594986343861838,0.001,0.0,0.0025842367520032845
32,0.0,0.001361776330838613,0.001,0.0,0.006642515940839434
33,0.0,0.0008270103218300002,0.001,0.0,0.0076912068417800475
34,0.0,0.0009843145842374913,0.001,0.0,0.004516552672652629
35,0.0,0.0012750976768854474,0.001,0.0,0.0061323218038443275
36,0.0,0.0010264539337611477,0.001,0.0,0.005934811711054424
37,0.0,0.001259703237019718,0.001,0.0,0.005693812476094867
38,0.0,0.001614019751842386,0.001,0.0,0.005224298681201312
39,0.0,0.0010446388170632346,0.001,0.0,0.004566392044678991
40,0.0,0.000870518831666926,0.001,0.0,0.004205420303612654
41,0.0,0.000715517817441319,0.001,0.0,0.003028229134744538
42,0.0,0.0006920029535394144,0.001,0.0,0.002655574242157742
43,0.0,0.0007101495253046048,0.001,0.0,0.0034186598257588342
44,0.0,0.0008353547441424445,0.001,0.0,0.0027132462939531933
45,0.0,0.0010985294726833224,0.001,0.0,0.0023725154543561594
46,0.0,0.0009241321244852828,0.001,0.0,0.0025326456895254077
47,0.0,0.0018170992747749766,0.001,0.0,0.0038090227263534596
48,0.0,0.001502520228412663,0.001,0.0,0.0030949528666277385
49,0.0,0.0007884966606948653,0.001,0.0,0.005371060832564173
50,0.0,0.0006502765398432404,0.001,0.0,0.004500719927379797
51,0.0,0.0006764421223437991,0.001,0.0,0.004961151253487089
52,0.0,0.0005632706882266942,0.001,0.0,0.004241841599767284
53,0.0,0.0005879494223372066,0.001,0.0,0.004315168638094305
54,0.0,0.0006631391505444688,0.001,0.0,0.003387485053894922
55,0.0,0.0007033368140766442,0.001,0.0,0.0023635614639276573
56,0.0,0.0005568903297406112,0.001,0.0,0.0036073967016169
57,0.0,0.0006223199662541411,0.001,0.0,0.0023607474435212578
58,0.0,0.0006404876934933324,0.001,0.0,0.004136733015714754
59,0.0,0.0007638589943830254,0.001,0.0,0.0019391378304081525
60,0.0,0.0007056380900080669,0.001,0.0,0.0018617250277601146
61,0.0,0.000616502160008015,0.001,0.0,0.0023064403840583826
62,0.0,0.0009653837882553507,0.001,0.0,0.004355819049415183
63,0.0,0.0007993856260296086,0.0005,0.0,0.0024130044830733624
64,0.0,0.0005371865018281233,0.0005,0.0,0.0019492545787914853
65,0.0,0.0005690514871602869,0.0005,0.0,0.0018967045855300107
66,0.0,0.0005640967470493966,0.0005,0.0,0.0018464493378308679
67,0.0,0.0004892506577324563,0.0005,0.0,0.0018846294326533384
68,0.0,0.0005847638627179334,0.0005,0.0,0.0018495574141646107
69,0.0,0.0005049759713047428,0.0005,0.0,0.0017836821951394157
70,0.0,0.0005627065900428762,0.0005,0.0,0.0017195929907344906
71,0.0,0.0006025150534983614,0.0005,0.0,0.002087553016832236
72,0.0,0.0006073067280729967,0.0005,0.0,0.0016962825177292446
73,0.0,0.0004649034766090364,0.0005,0.0,0.0019089945596573975
74,0.0,0.00042125019328003485,0.0005,0.0,0.0017080152446858291
75,0.0,0.0004894592662472645,0.0005,0.0,0.002130869311496175
76,0.0,0.00043731051430638345,0.0005,0.0,0.0017344206393801887
77,0.0,0.00045318397669823554,0.0005,0.0,0.001854614229079134
78,0.0,0.0005750952731804198,0.0005,0.0,0.0023881630820630512
79,0.0,0.00045528575985031796,0.0005,0.0,0.002043541665349541
80,0.0,0.0005498623485181462,0.0005,0.0,0.0023902187162890957
81,0.0,0.0005351325055169115,0.0005,0.0,0.0020560489639437993
82,0.0,0.0004913956024385805,0.0005,0.0,0.0019148696045359146
83,0.0,0.0005451262041953911,0.0005,0.0,0.0017577029874759355
84,0.0,0.0005233822143269621,0.0005,0.0,0.0016665826912905122
85,0.0,0.0004799333433999125,0.0005,0.0,0.0016981048527829753
86,0.0,0.0004148090914438887,0.0005,0.0,0.0016439902892088508
87,0.0,0.0004946899458678815,0.0005,0.0,0.0017606378495670268
88,0.0,0.000626938878627393,0.0005,0.0,0.001622765002143684
89,0.0,0.00062371854451852,0.0005,0.0,0.001612214169698983
90,0.0,0.0009077450864388621,0.0005,0.0,0.0016227805059548844
91,0.0,0.0005775470810763428,0.0005,0.0,0.0016353650433194864
92,0.0,0.00044663382933264037,0.0005,0.0,0.0019530725087328203
93,0.0,0.0004759652822093781,0.0005,0.0,0.0020465782471918706
